SplitImage_Test_0.img,0,6702638.0
SplitImage_Test_0.img,1,122067.0
SplitImage_Test_1.img,0,6702596.0
SplitImage_Test_1.img,1,122109.0
SplitImage_Test_2.img,0,6700701.0
SplitImage_Test_2.img,1,124004.0
SplitImage_Test_3.img,0,6705177.0
SplitImage_Test_3.img,1,119528.0
SplitImage_Test_4.img,0,6701780.0
SplitImage_Test_4.img,1,122925.0
